,Date,Open,High,Low,Close,Volume,Currency
1156,2019-03-02,3821.9,3843.2,3783.6,3823.1,1609439,USD
1157,2019-03-03,3823.2,3836.6,3789.7,3809.5,1505658,USD
1158,2019-03-04,3809.7,3828.4,3681.8,3715.9,2845964,USD
1159,2019-03-05,3715.9,3873.2,3705.7,3857.2,3820004,USD
1160,2019-03-06,3857.2,3887.3,3816.7,3863.0,2515486,USD
1161,2019-03-07,3863.1,3907.4,3847.9,3875.1,2601296,USD
1162,2019-03-08,3875.1,3929.0,3810.7,3865.9,2960962,USD
1163,2019-03-09,3865.6,3964.0,3859.7,3944.3,2482123,USD
1164,2019-03-10,3944.4,3944.5,3889.2,3915.2,1891584,USD
1165,2019-03-11,3915.2,3935.5,3842.4,3870.3,3193337,USD
1166,2019-03-12,3870.3,3900.1,3817.1,3886.0,2901201,USD
1167,2019-03-13,3885.9,3894.7,3847.4,3865.1,2282663,USD
1168,2019-03-14,3865.1,3914.7,3828.4,3879.0,2864659,USD
1169,2019-03-15,3879.0,3935.7,3874.8,3924.3,3112943,USD
1170,2019-03-16,3924.4,4050.6,3923.7,4006.4,3464950,USD
1171,2019-03-17,4006.4,4009.8,3956.3,3981.5,1870452,USD
1172,2019-03-18,3981.5,4032.3,3958.5,3990.2,2624298,USD
1173,2019-03-19,3990.2,4029.9,3972.4,4017.0,2994831,USD
1174,2019-03-20,4017.0,4050.0,3985.3,4041.2,3181127,USD
1175,2019-03-21,4041.2,4064.0,3923.8,3982.2,3876347,USD
1176,2019-03-22,3982.2,4005.7,3971.8,3990.4,2828879,USD
1177,2019-03-23,3990.4,4018.2,3980.8,4002.5,2000048,USD
1178,2019-03-24,4002.6,4005.7,3967.0,3994.7,2039106,USD
1179,2019-03-25,3994.8,4000.5,3897.9,3937.0,2861444,USD
1180,2019-03-26,3937.1,3950.7,3899.9,3942.8,2534739,USD
1181,2019-03-27,3942.8,4043.3,3936.2,4041.7,2776037,USD
