Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,MGNI,SONO,SPCE
2007-09-07,4.0667009353637695,,28.192625045776367,18.943037033081055,42.81200408935547,3.0060534477233887,17.56395721435547,,,5.453586578369141,111.40353393554688,259.9349365234375,8.977875709533691,,31.155210494995117,5.990072250366211,,,,32.87876892089844,61.964134216308594,21.236173629760742,,,
2007-09-10,4.219160556793213,,28.16744613647461,18.967485427856445,42.99227523803711,3.0060534477233887,17.59536361694336,,,5.472994804382324,111.19000244140625,257.49749755859375,9.108396530151367,,31.4487247467041,5.996234893798828,,,,32.652767181396484,61.42255401611328,21.266035079956055,,,
2007-09-11,4.181509494781494,,28.10869598388672,19.471261978149414,44.00624084472656,3.1487462520599365,18.372671127319336,,,5.504048824310303,112.48648834228516,260.9259338378906,9.429414749145508,,31.885391235351562,6.039373397827148,,,,33.58852005004883,62.91779327392578,21.602054595947266,,,
2007-09-12,4.223480224609375,,28.301734924316406,19.495723724365234,43.923622131347656,3.253387689590454,18.41977882385254,,,5.5855607986450195,112.7763442993164,261.5865783691406,9.327113151550293,,31.835285186767578,6.070187091827393,,,,33.48965072631836,63.04138946533203,21.602054595947266,,,
2007-09-13,4.23428201675415,,28.133878707885742,19.940805435180664,45.02772903442383,3.281925678253174,17.901573181152344,,,5.702005386352539,113.56948852539062,262.65264892578125,9.418831825256348,,32.64423751831055,6.187276363372803,,,,33.821590423583984,62.853023529052734,21.773788452148438,,,
2007-09-14,4.283969402313232,,28.16744613647461,19.779401779174805,45.03522872924805,3.348515510559082,17.56395721435547,,,5.837860584259033,113.56187438964844,264.6396484375,9.584630966186523,,32.60129165649414,6.150300979614258,,,,33.87102127075195,62.61167907714844,21.684186935424805,,,
2007-09-17,4.271624565124512,,28.016366958618164,19.564199447631836,44.697242736816406,3.2914388179779053,17.35981559753418,,,5.818454265594482,112.95172882080078,262.91290283203125,9.531718254089355,,32.422306060791016,6.051698684692383,,,,33.560279846191406,61.53439712524414,21.452709197998047,,,
2007-09-18,4.349088191986084,,29.02355194091797,19.970157623291016,46.43225860595703,3.3294901847839355,18.019344329833984,,,6.059108257293701,116.2770004272461,267.90289306640625,10.261940956115723,,34.23348617553711,6.304366111755371,,,,35.135189056396484,63.98918914794922,21.602054595947266,,,
2007-09-19,4.344459056854248,,29.00675392150879,20.33698272705078,46.507362365722656,3.186797857284546,18.254898071289062,,,6.28812313079834,116.96337890625,273.6986999511719,10.230193138122559,,34.05451965332031,6.230414390563965,,,,35.21286392211914,63.41226577758789,21.407907485961914,,,
2007-09-20,4.330262660980225,,28.570322036743164,20.55708122253418,45.929012298583984,3.2058231830596924,18.773101806640625,,,6.229897975921631,116.13973236083984,276.6916809082031,10.09614086151123,,33.61783218383789,6.211925983428955,,,,34.979820251464844,62.92957305908203,21.221235275268555,,,
2007-09-21,4.448774337768555,,29.04033851623535,20.801626205444336,45.606056213378906,3.1963109970092773,19.09500503540039,,,6.237662315368652,116.4531478881836,280.330322265625,10.06791877746582,,33.739540100097656,6.316691875457764,,,,35.57658386230469,63.98918914794922,21.392976760864258,,,
2007-09-24,4.576235771179199,,28.80532455444336,20.67446517944336,45.2530403137207,3.139233350753784,19.39337158203125,,,6.311410903930664,116.23857879638672,284.2942810058594,9.969143867492676,,33.173988342285156,6.329017162322998,,,,36.01799011230469,67.71549224853516,21.71405601501465,,,
2007-09-25,4.727458477020264,,28.595495223999023,20.821199417114258,44.599609375,3.1202077865600586,19.88802146911621,,,6.059108257293701,116.0086898803711,284.7847900390625,9.919757843017578,,33.00218200683594,6.236578464508057,,,,36.04975891113281,70.10553741455078,22.072473526000977,,,
2007-09-26,4.714804649353027,,28.973186492919922,20.9483699798584,45.583518981933594,3.253387689590454,20.25704574584961,,,6.0552287101745605,116.62173461914062,284.3643493652344,9.933870315551758,,33.023651123046875,6.199601650238037,,,,36.3181266784668,69.0223617553711,22.027673721313477,,,
2007-09-27,4.768197536468506,,28.712993621826172,20.9483699798584,45.906490325927734,3.253387689590454,19.785953521728516,,,6.097928524017334,117.31137084960938,284.0340270996094,10.082029342651367,,33.0809326171875,6.335179805755615,,,,36.93960952758789,71.31231689453125,22.02020835876465,,,
2007-09-28,4.736408233642578,,28.864076614379883,20.69402503967285,46.094261169433594,3.319977045059204,19.880170822143555,,,6.0280561447143555,116.9205551147461,283.9189147949219,10.06086540222168,,32.80173110961914,6.236578464508057,,,,36.64652633666992,70.28800964355469,21.997800827026367,,,
2007-10-01,4.8249831199646,,29.082305908203125,20.654897689819336,46.42475509643555,3.319977045059204,19.966533660888672,,,6.268712997436523,118.23854064941406,291.5665588378906,10.141998291015625,,33.510467529296875,6.427618503570557,,,,38.05546569824219,63.12384033203125,22.229280471801758,,,
2007-10-02,4.890101432800293,,29.183021545410156,20.742937088012695,46.282039642333984,3.310464859008789,19.738845825195312,,,6.404567718505859,118.07769012451172,292.48748779296875,10.099666595458984,,33.76102066040039,6.483083248138428,,,,37.924808502197266,58.92654037475586,22.1770076751709,,,
2007-10-03,4.873744964599609,,29.141050338745117,20.503286361694336,46.507362365722656,3.2914388179779053,19.730989456176758,,,6.307529926300049,117.84010314941406,292.30230712890625,10.124361991882324,,33.91979217529297,6.396806716918945,,,,37.34569549560547,56.8190803527832,21.990341186523438,,,
2007-10-04,4.821897506713867,,29.292133331298828,20.537519454956055,46.635047912597656,3.2343616485595703,19.730989456176758,,,6.43562126159668,118.02405548095703,289.8048095703125,10.145528793334961,,34.100215911865234,6.415294647216797,,,,37.67763137817383,59.42692947387695,22.184478759765625,,,
2007-10-05,4.982688903808594,,29.77054214477539,20.786624908447266,47.521324157714844,3.281925678253174,19.94298553466797,,,6.738382816314697,119.42633819580078,297.32232666015625,10.230193138122559,,34.338382720947266,6.58784818649292,,,,38.70167541503906,61.05168914794922,22.281551361083984,,,
2007-10-08,5.182058334350586,,29.602678298950195,20.683040618896484,47.851802825927734,3.281925678253174,20.27275276184082,,,6.711212158203125,118.7903060913086,305.1151123046875,10.141998291015625,,34.237335205078125,6.538546562194824,,,,38.34855270385742,63.8478889465332,22.281551361083984,,,
2007-10-09,5.180514335632324,,29.753753662109375,20.70769691467285,47.55138397216797,3.405592679977417,20.68888282775879,,,6.6025261878967285,119.90907287597656,307.89788818359375,10.141998291015625,,34.331146240234375,6.594010353088379,,,,38.761695861816406,65.75520324707031,22.475698471069336,,,
2007-10-10,5.147490501403809,,29.611068725585938,20.594242095947266,51.922691345214844,3.5102341175079346,20.90087127685547,,,6.5598320960998535,119.70988464355469,313.00799560546875,10.173749923706055,,33.854835510253906,6.643311977386475,,,,39.01948165893555,65.6610107421875,22.572763442993164,,,
2007-10-11,5.006761074066162,,29.384450912475586,20.52518653869629,52.005313873291016,3.3960795402526855,20.123567581176758,,,6.552067279815674,119.1351089477539,311.3113098144531,10.247827529907227,,33.674407958984375,6.292041301727295,,,,38.839385986328125,64.22463989257812,22.333818435668945,,,
2007-10-12,5.161687850952148,,29.77054214477539,20.860612869262695,51.07398223876953,3.3675410747528076,19.990093231201172,,,6.431741237640381,119.794189453125,319.0140075683594,10.519457817077637,,33.789886474609375,6.187276363372803,,,,39.42556381225586,67.10327911376953,22.5279598236084,,,
2007-10-15,5.153355598449707,,29.493562698364258,20.811288833618164,49.99992752075195,3.4531571865081787,19.738845825195312,,,6.28812313079834,118.78260803222656,310.3653564453125,10.339547157287598,,33.39295196533203,6.162626266479492,,,,39.16071701049805,66.19084167480469,22.430892944335938,,,
2007-10-16,5.233595371246338,,29.384450912475586,20.628780364990234,49.53424072265625,3.4246180057525635,19.668174743652344,,,6.210488796234131,117.84010314941406,308.3083190917969,10.082029342651367,,32.55577087402344,6.144138813018799,,,,38.29558181762695,66.0789794921875,22.639968872070312,,,
2007-10-17,5.331429958343506,,29.695005416870117,20.683040618896484,49.962371826171875,3.4816951751708984,19.974382400512695,,,6.140621662139893,118.20026397705078,317.05706787109375,10.057334899902344,,33.465126037597656,6.27355432510376,,,,39.42556381225586,66.63824462890625,23.20745849609375,,,
2007-10-18,5.354576110839844,,29.19140625,20.62384033203125,49.96987533569336,3.4816951751708984,20.10000991821289,,,6.132861614227295,117.77118682861328,320.130126953125,9.916231155395508,,33.12591552734375,6.224252700805664,,,,39.59858322143555,67.78026580810547,23.267200469970703,,,
