Date,AAPL,TSLA,DIS,T,COST,SIRI,WDC,UVXY,MRNA,OHI,SPY,GOOGL,KR,APHA,JPM,TSM,BOTZ,SAVE,SPOT,VWO,GRMN,MSFT,SONO,SPCE,MGNI
2009-04-22,938767200.0,,15812000.0,50205600.0,6135200.0,58813500.0,4011300.0,,,3716200.0,340395200.0,6996500.0,13350000.0,,124080300.0,24398200.0,,,,3242400.0,3198000.0,59401000.0,,,
2009-04-23,945156800.0,,14190400.0,31435600.0,5548400.0,46776300.0,4362600.0,,,1858800.0,324903700.0,5212700.0,12197800.0,,89366500.0,21661300.0,,,,4544100.0,1830500.0,86116300.0,,,
2009-04-24,540764000.0,,16599400.0,28151000.0,6728100.0,41950200.0,10732500.0,,,2314700.0,287703000.0,6764000.0,10287400.0,,117098100.0,22254800.0,,,,4327100.0,3934800.0,168478500.0,,,
2009-04-27,480690000.0,,17855500.0,27429900.0,4138400.0,55775300.0,6534000.0,,,2204300.0,289581600.0,4576600.0,10863800.0,,67832500.0,15537000.0,,,,5848800.0,2741000.0,68219600.0,,,
2009-04-28,455856800.0,,23172500.0,26093400.0,4413100.0,74554700.0,5487000.0,,,1513400.0,247926300.0,5881300.0,12133800.0,,65809900.0,13509900.0,,,,3202300.0,1660600.0,76685200.0,,,
2009-04-29,458110800.0,,28270400.0,33417200.0,5846000.0,37462900.0,4270400.0,,,1545500.0,311505700.0,7212700.0,13974400.0,,84731300.0,42830200.0,,,,4925400.0,2508900.0,79301600.0,,,
2009-04-30,498489600.0,,36593300.0,32452800.0,7551400.0,39587300.0,7831600.0,,,1363600.0,301419800.0,8702600.0,27395400.0,,94556900.0,32915200.0,,,,6352500.0,2796600.0,87439900.0,,,
2009-05-01,397516000.0,,15718000.0,22080500.0,4440200.0,32392600.0,4485000.0,,,1253800.0,236110300.0,4850500.0,14026600.0,,68254100.0,19583200.0,,,,3972100.0,2003800.0,63224500.0,,,
2009-05-04,609358400.0,,17603700.0,27262100.0,4743000.0,36835700.0,4740400.0,,,1838700.0,287120000.0,6399500.0,10073600.0,,100918400.0,47961400.0,,,,5922200.0,1943600.0,54313400.0,,,
2009-05-05,398255200.0,,16806900.0,19289800.0,3848700.0,91723600.0,4889500.0,,,1176500.0,243036300.0,4796700.0,15688000.0,,63488200.0,39620900.0,,,,5728600.0,2963800.0,66835500.0,,,
2009-05-06,473538800.0,,49777100.0,24744600.0,5077900.0,116661300.0,4159000.0,,,1717400.0,291941000.0,5260500.0,14555600.0,,102644800.0,27142400.0,,,,7779900.0,9867400.0,59639100.0,,,
2009-05-07,531776000.0,,23981600.0,53202900.0,8110300.0,158697400.0,5413500.0,,,1647000.0,317728000.0,5993600.0,17611000.0,,113228400.0,31463300.0,,,,8300900.0,3553500.0,68727200.0,,,
2009-05-08,467964000.0,,18172900.0,41608900.0,6487200.0,62920600.0,4334200.0,,,1873000.0,299081700.0,7722400.0,18312000.0,,110026400.0,18521700.0,,,,6015800.0,2703000.0,67597600.0,,,
2009-05-11,404658800.0,,14656600.0,25613100.0,5167400.0,46162400.0,3432200.0,,,1748700.0,247923600.0,5113400.0,10739000.0,,86808000.0,20052200.0,,,,3953300.0,2097100.0,63762600.0,,,
2009-05-12,609481600.0,,15536900.0,23279000.0,5375200.0,45828800.0,4216800.0,,,1242200.0,282431300.0,7574000.0,8909800.0,,94148900.0,22283200.0,,,,4605800.0,3251000.0,71966800.0,,,
2009-05-13,595971600.0,,14055900.0,22668500.0,5929500.0,53655100.0,5623100.0,,,1646300.0,269619100.0,5679900.0,14133000.0,,82160700.0,15019300.0,,,,5276900.0,3605300.0,49281700.0,,,
2009-05-14,447826400.0,,11893400.0,30646700.0,6582900.0,51807600.0,3413600.0,,,1382200.0,260098700.0,5868100.0,18677200.0,,68764300.0,16468100.0,,,,3868500.0,1860500.0,54539500.0,,,
2009-05-15,367567200.0,,20991800.0,26496700.0,5187400.0,40622300.0,3643900.0,,,1627200.0,271502700.0,6011300.0,19260200.0,,68301000.0,14695400.0,,,,3541200.0,1319500.0,61289900.0,,,
2009-05-18,458841600.0,,9355300.0,36769400.0,4243000.0,48499600.0,3610900.0,,,1979000.0,241447400.0,6696600.0,10297400.0,,71730900.0,12072200.0,,,,7933600.0,2363400.0,46073800.0,,,
2009-05-19,372422400.0,,11906400.0,24914600.0,6007600.0,48866100.0,3474700.0,,,1070400.0,206102200.0,5669300.0,8772800.0,,59860600.0,16991100.0,,,,6413700.0,3768800.0,51368300.0,,,
2009-05-20,388584000.0,,10524200.0,37882000.0,9621600.0,37633500.0,3682700.0,,,1400800.0,285722200.0,4563400.0,10823600.0,,77073900.0,15213600.0,,,,7870600.0,2023200.0,47450700.0,,,
2009-05-21,407946000.0,,12632300.0,30920300.0,4702500.0,23007700.0,3427200.0,,,1081700.0,258988400.0,5434100.0,11435800.0,,65068100.0,12958900.0,,,,6126400.0,2521300.0,58232800.0,,,
2009-05-22,297998400.0,,11099100.0,23530700.0,4038600.0,16438300.0,6117600.0,,,1010700.0,166811900.0,3433700.0,10311400.0,,39227200.0,11159600.0,,,,5038500.0,1212400.0,37318700.0,,,
2009-05-26,636927200.0,,16299800.0,32507500.0,7600100.0,20198500.0,6148600.0,,,1778600.0,236318500.0,6202700.0,12963400.0,,65462400.0,13163500.0,,,,6416300.0,2351200.0,44991700.0,,,
2009-05-27,646422000.0,,14981300.0,25870500.0,6273600.0,27924400.0,4923900.0,,,1600500.0,246015800.0,6062500.0,9384000.0,,76374100.0,22310600.0,,,,7637900.0,2476800.0,42892900.0,,,
2009-05-28,487552800.0,,12314700.0,26422300.0,10927600.0,64076300.0,5464000.0,,,1074100.0,289095000.0,5332200.0,12174600.0,,66107300.0,16257000.0,,,,5705500.0,1422600.0,45480800.0,,,
2009-05-29,456534400.0,,11215600.0,25233700.0,4713300.0,63053600.0,4999500.0,,,1251400.0,258641500.0,5291100.0,11616000.0,,61932300.0,17311100.0,,,,12123300.0,1480500.0,46134900.0,,,
2009-06-01,452499600.0,,11990000.0,27941800.0,4680700.0,31700800.0,6162900.0,,,1803200.0,276246800.0,6638100.0,16402200.0,,90184500.0,20875700.0,,,,7320500.0,1836800.0,57317100.0,,,
2009-06-02,456223600.0,,9792900.0,29322900.0,3820700.0,24158900.0,8072500.0,,,1363700.0,230874500.0,5241900.0,13495000.0,,159381700.0,17563600.0,,,,5500800.0,2902600.0,48935700.0,,,
2009-06-03,565199600.0,,10892000.0,34404800.0,9321500.0,30639700.0,5113500.0,,,821100.0,235310500.0,7058500.0,15064800.0,,72136300.0,28823600.0,,,,6030000.0,1695400.0,56039600.0,,,
2009-06-04,550634000.0,,11521800.0,32978000.0,8815500.0,23979500.0,6337700.0,,,1133700.0,210102300.0,7268900.0,9982400.0,,70954200.0,24106000.0,,,,5692900.0,2895200.0,42330000.0,,,
2009-06-05,632716000.0,,10980400.0,25765300.0,5473000.0,21629800.0,4411800.0,,,1108800.0,284257900.0,7354200.0,9134200.0,,61583800.0,13522900.0,,,,6676000.0,1914300.0,59579200.0,,,
2009-06-08,931652400.0,,10700200.0,29625800.0,3293000.0,20673400.0,3293900.0,,,819000.0,238565100.0,6191200.0,11653800.0,,61615100.0,17542800.0,,,,5301200.0,2511000.0,49000600.0,,,
2009-06-09,676964400.0,,8534800.0,30352600.0,4992200.0,12136300.0,4531500.0,,,742700.0,225125500.0,6503200.0,10509200.0,,58992300.0,22870900.0,,,,4541900.0,1754700.0,50887700.0,,,
2009-06-10,688623600.0,,11791200.0,33411000.0,5181800.0,16959900.0,3333000.0,,,1551700.0,296100400.0,6711000.0,13002400.0,,60176100.0,15001100.0,,,,4907200.0,1397900.0,61297200.0,,,
2009-06-11,524823600.0,,9577300.0,35597300.0,6474800.0,29642400.0,4696400.0,,,1095000.0,275414200.0,5724600.0,14109000.0,,66560900.0,20571400.0,,,,4728800.0,2401900.0,65124600.0,,,
2009-06-12,563085600.0,,7332400.0,27039800.0,4735700.0,16543500.0,3101100.0,,,1111800.0,184361800.0,5830900.0,12845800.0,,41157300.0,23985200.0,,,,3904200.0,1456500.0,50963500.0,,,
2009-06-15,539750400.0,,7871500.0,31969100.0,4338700.0,18143400.0,2401200.0,,,1576200.0,224190500.0,7466300.0,11236800.0,,55388500.0,30128300.0,,,,3924200.0,2087000.0,69089600.0,,,
2009-06-16,514805200.0,,13346200.0,30526700.0,4675300.0,19826200.0,4462100.0,,,987900.0,227319000.0,6093300.0,10899400.0,,56344000.0,35483600.0,,,,3874600.0,2411300.0,105295600.0,,,
2009-06-17,571412800.0,,8615100.0,28055800.0,5875000.0,88390000.0,4405300.0,,,1293100.0,223445200.0,6973200.0,12711800.0,,65456600.0,38205200.0,,,,4724500.0,1526700.0,86483100.0,,,
2009-06-18,427680400.0,,9313800.0,28695600.0,4628500.0,110520800.0,3826300.0,,,838900.0,211725100.0,6164200.0,13252000.0,,63861500.0,17642900.0,,,,4714400.0,2345000.0,58852200.0,,,
2009-06-19,721856800.0,,13805600.0,42416300.0,5120600.0,36816900.0,4810400.0,,,1226300.0,215655600.0,8509600.0,17163000.0,,77009100.0,21701600.0,,,,4291000.0,2805300.0,115459000.0,,,
2009-06-22,634914000.0,,12356600.0,39821900.0,5446700.0,44044800.0,3774400.0,,,1288900.0,251913600.0,8240500.0,18260200.0,,70388300.0,17655200.0,,,,5719700.0,2064100.0,71291600.0,,,
2009-06-23,706532400.0,,9802300.0,41863100.0,4396600.0,41250800.0,3552700.0,,,736300.0,188309800.0,5793400.0,32228200.0,,59046500.0,13640600.0,,,,4482000.0,1823200.0,56752700.0,,,
2009-06-24,485525600.0,,10006700.0,27201200.0,4248300.0,93587100.0,4878700.0,,,705000.0,211577700.0,4910600.0,28634600.0,,50429500.0,22613500.0,,,,4340000.0,2276700.0,54287700.0,,,
2009-06-25,589447600.0,,11652800.0,31696800.0,5439800.0,206208100.0,6415300.0,,,625400.0,279411000.0,6082900.0,18192800.0,,57205700.0,13455700.0,,,,5150100.0,4648400.0,57724300.0,,,
2009-06-26,439384400.0,,12086600.0,19882000.0,3675800.0,432449900.0,5796900.0,,,1196500.0,167579000.0,6506800.0,19134600.0,,46722500.0,8806600.0,,,,10681900.0,3639600.0,65126400.0,,,
2009-06-29,567616000.0,,7735600.0,22878000.0,3545400.0,62904200.0,5680700.0,,,638100.0,168481300.0,4334200.0,9078800.0,,34914800.0,10057900.0,,,,8366400.0,2800100.0,62854900.0,,,
2009-06-30,434224000.0,,10805200.0,28441600.0,5136000.0,22347600.0,49657100.0,,,507300.0,228888200.0,5182600.0,14713200.0,,39470600.0,19712300.0,,,,9863800.0,2956800.0,66452400.0,,,
2009-07-01,414178800.0,,8102100.0,22519000.0,3044100.0,106942700.0,5896800.0,,,521400.0,173041100.0,4616900.0,9716600.0,,36463700.0,17364300.0,,,,15005300.0,2189200.0,54908400.0,,,
2009-07-02,370479200.0,,15561200.0,27003700.0,4920300.0,35834600.0,4831500.0,,,1080100.0,212309900.0,5030100.0,17591800.0,,38352200.0,14592000.0,,,,5348500.0,1944700.0,65422200.0,,,
2009-07-06,498688400.0,,14452200.0,25566200.0,4745700.0,61844100.0,6420800.0,,,900800.0,174499600.0,4520600.0,11509000.0,,60664000.0,12916300.0,,,,4367900.0,2423200.0,49207700.0,,,
2009-07-07,461596800.0,,15263700.0,23763400.0,4268100.0,38288500.0,5955800.0,,,975300.0,197088900.0,6512000.0,12090000.0,,56704900.0,14807800.0,,,,4851500.0,2390800.0,52842500.0,,,
2009-07-08,575929200.0,,14542800.0,34086400.0,7496100.0,39375100.0,6317100.0,,,819900.0,248050500.0,6875500.0,19427600.0,,71784600.0,19251600.0,,,,5938700.0,3704200.0,73023400.0,,,
2009-07-09,343025200.0,,9779600.0,25462800.0,5697600.0,31419600.0,3274300.0,,,663400.0,163777600.0,6544600.0,12801000.0,,41655600.0,20785500.0,,,,5322700.0,1928000.0,46981200.0,,,
2009-07-10,445275600.0,,11076000.0,21822100.0,3791400.0,41956800.0,4904800.0,,,680400.0,173520300.0,5847300.0,10298000.0,,51037400.0,18805400.0,,,,3641600.0,1568600.0,43229200.0,,,
2009-07-13,483501200.0,,8433300.0,25730700.0,4686400.0,30817900.0,5299000.0,,,1121900.0,217413500.0,8083300.0,13598000.0,,70454200.0,14935200.0,,,,7284000.0,1576800.0,67584000.0,,,
2009-07-14,347247600.0,,10361500.0,27101800.0,3880600.0,19597500.0,3415100.0,,,879100.0,181487400.0,5785800.0,11913600.0,,52924000.0,10728600.0,,,,3542300.0,1765200.0,45448700.0,,,
2009-07-15,485587200.0,,12112800.0,25683100.0,7246300.0,35947500.0,5903300.0,,,1200900.0,220877900.0,7546400.0,11710800.0,,84050100.0,19878300.0,,,,6957700.0,3321600.0,67238700.0,,,
2009-07-16,393570800.0,,15463500.0,30285900.0,3903700.0,22611800.0,5234900.0,,,692900.0,231174500.0,13095800.0,12220200.0,,71465100.0,11300900.0,,,,5173300.0,2744400.0,64555100.0,,,
2009-07-17,602154000.0,,10516600.0,25912700.0,3293600.0,17767300.0,4985400.0,,,681200.0,138561700.0,13694400.0,12702800.0,,61742300.0,16108700.0,,,,9444600.0,1786200.0,52860100.0,,,
2009-07-20,735526400.0,,13801500.0,24105100.0,4881200.0,32355800.0,4880000.0,,,657700.0,164179400.0,6300600.0,16558000.0,,43554400.0,12869900.0,,,,8009900.0,1645300.0,47798000.0,,,
2009-07-21,874781600.0,,13081600.0,24142700.0,3911900.0,57381200.0,3855900.0,,,638800.0,217718300.0,5930400.0,15130800.0,,43509400.0,15928000.0,,,,8949200.0,1360600.0,52028400.0,,,
2009-07-22,874104000.0,,8490700.0,30913300.0,3799300.0,30920400.0,6065500.0,,,488700.0,196068100.0,5168200.0,14389400.0,,40137700.0,17207700.0,,,,7043800.0,4383700.0,66192500.0,,,
2009-07-23,526962800.0,,17220100.0,55032700.0,6234200.0,65646700.0,5956100.0,,,1661700.0,258795500.0,6949400.0,34795800.0,,56528800.0,23721600.0,,,,8894000.0,3863600.0,106060500.0,,,
2009-07-24,438362400.0,,8818000.0,25717200.0,4589700.0,14432000.0,4187800.0,,,480900.0,154003100.0,7246500.0,19597400.0,,35328600.0,9402600.0,,,,6335600.0,1861400.0,215135700.0,,,
2009-07-27,433311200.0,,9796800.0,26250800.0,2905100.0,20682500.0,6854300.0,,,591700.0,159259400.0,5003700.0,12761400.0,,30479300.0,10433400.0,,,,5512600.0,1681400.0,80950000.0,,,
2009-07-28,363554800.0,,10791500.0,24557400.0,3268900.0,20551200.0,8088500.0,,,809100.0,186685200.0,5059900.0,14460000.0,,29035900.0,9445400.0,,,,5641500.0,1532500.0,70288400.0,,,
2009-07-29,382158000.0,,11834300.0,27078300.0,3579600.0,21726200.0,7261400.0,,,700100.0,194399300.0,3970000.0,21830400.0,,29931400.0,13151600.0,,,,7260300.0,1505700.0,73626900.0,,,
2009-07-30,469604800.0,,17084100.0,31404500.0,3295600.0,15427000.0,4969400.0,,,942100.0,225575400.0,6390800.0,19560000.0,,38531000.0,22562200.0,,,,6664000.0,2818400.0,67820000.0,,,
2009-07-31,422536800.0,,25054700.0,27379200.0,3384000.0,43554900.0,3200200.0,,,669200.0,207358000.0,5715000.0,11887400.0,,39085700.0,18821800.0,,,,8308400.0,1389500.0,54258200.0,,,
2009-08-03,394240000.0,,18161500.0,34187900.0,3582800.0,51785400.0,4028500.0,,,627600.0,175776900.0,5175400.0,13995400.0,,42957800.0,12038900.0,,,,6849800.0,1943500.0,46902900.0,,,
2009-08-04,395810800.0,,10073700.0,19863100.0,3805600.0,110752600.0,4026900.0,,,970300.0,176714600.0,4774800.0,15326800.0,,43363800.0,9719100.0,,,,6216800.0,2987000.0,49218300.0,,,
2009-08-05,423183600.0,,12043000.0,42977800.0,3524400.0,133816400.0,2789800.0,,,1128500.0,184726400.0,4679300.0,15997800.0,,63334100.0,11247900.0,,,,6127600.0,14888500.0,53310300.0,,,
2009-08-06,341616800.0,,9145200.0,25765600.0,4750200.0,98324700.0,4564700.0,,,957500.0,193203800.0,4217500.0,18606800.0,,54175600.0,13331100.0,,,,5606500.0,6000900.0,59686000.0,,,
2009-08-07,387354800.0,,14579100.0,19730500.0,4221300.0,73665700.0,4167900.0,,,1094000.0,220640900.0,5081100.0,23051800.0,,65696000.0,8923800.0,,,,9778600.0,2227800.0,46169700.0,,,
2009-08-10,300294400.0,,8199100.0,15679700.0,3165000.0,64525400.0,2881400.0,,,706900.0,130898700.0,3480500.0,15181800.0,,43700600.0,7013500.0,,,,4107900.0,2618600.0,35261900.0,,,
2009-08-11,355342400.0,,8745200.0,16444500.0,2613100.0,47153000.0,3235700.0,,,608400.0,157301000.0,3421500.0,13694400.0,,50698800.0,13716900.0,,,,4967400.0,3025900.0,33615800.0,,,
2009-08-12,445071200.0,,9024000.0,21036800.0,2881100.0,34390300.0,2749000.0,,,893900.0,219052400.0,4678100.0,13041800.0,,43077100.0,11673100.0,,,,5971800.0,4188800.0,61972300.0,,,
2009-08-13,439980800.0,,10621800.0,21245200.0,3694600.0,74271100.0,3953700.0,,,627800.0,176449500.0,3986400.0,16442200.0,,40385300.0,22142500.0,,,,5907400.0,3238900.0,38954500.0,,,
2009-08-14,305816000.0,,8901400.0,18786800.0,3318300.0,56192100.0,4717000.0,,,725400.0,199616100.0,3346800.0,18640400.0,,38413900.0,13179900.0,,,,6217900.0,6410200.0,46330200.0,,,
2009-08-17,524381200.0,,9396100.0,21303700.0,4494500.0,40548400.0,3319000.0,,,1034500.0,237667500.0,5235100.0,9968000.0,,39162800.0,12249000.0,,,,6829000.0,3545600.0,42474400.0,,,
2009-08-18,431152400.0,,9701200.0,16982300.0,3410200.0,41406200.0,3632800.0,,,606200.0,173461500.0,4697400.0,14444000.0,,29053600.0,10690300.0,,,,5439700.0,3602800.0,38878900.0,,,
2009-08-19,413271600.0,,11145500.0,19880100.0,3459200.0,98565400.0,4020400.0,,,803200.0,192812800.0,4505400.0,14512400.0,,29394100.0,12395400.0,,,,6177900.0,2854600.0,41821300.0,,,
2009-08-20,342031200.0,,10030200.0,13681000.0,2335800.0,138055200.0,4417800.0,,,928900.0,174131300.0,7989800.0,14745400.0,,29634300.0,8083300.0,,,,6278000.0,1587000.0,39505900.0,,,
2009-08-21,416074400.0,,13723300.0,30830200.0,3974800.0,175461300.0,4092900.0,,,916100.0,224605000.0,7113800.0,15830400.0,,42863600.0,10717500.0,,,,4461300.0,2088900.0,69011400.0,,,
2009-08-24,406929600.0,,9356400.0,17992200.0,2839600.0,109891900.0,2927000.0,,,988700.0,191279000.0,4901800.0,15634600.0,,40385200.0,15636700.0,,,,8572800.0,2102200.0,54180900.0,,,
2009-08-25,324354800.0,,11427900.0,25475600.0,6258400.0,77849600.0,3345600.0,,,1311900.0,215310600.0,4677300.0,17366200.0,,34835700.0,10449200.0,,,,6926300.0,1979400.0,43980300.0,,,
2009-08-26,303998800.0,,10588200.0,26693100.0,5574900.0,108380800.0,4326900.0,,,1000900.0,194620700.0,3971600.0,19750200.0,,31908400.0,14304100.0,,,,4959700.0,6446200.0,41079000.0,,,
2009-08-27,449181600.0,,9044600.0,20301900.0,5890400.0,55007200.0,4475600.0,,,1001000.0,196230100.0,3993800.0,18892200.0,,28975700.0,7343700.0,,,,4349300.0,2406500.0,45495600.0,,,
2009-08-28,453700800.0,,9270100.0,22062800.0,4994000.0,42976300.0,4905000.0,,,606800.0,147024400.0,3539600.0,13377400.0,,27263600.0,9696200.0,,,,5566400.0,2025400.0,55808000.0,,,
2009-08-31,311337600.0,,29465600.0,24767500.0,3788800.0,33821000.0,2747900.0,,,748000.0,176051600.0,3911800.0,15082200.0,,32251100.0,10937300.0,,,,5595300.0,2654200.0,49592800.0,,,
2009-09-01,469028000.0,,26083200.0,31911200.0,5505400.0,59261400.0,4358600.0,,,1301100.0,321276800.0,5184600.0,18832200.0,,51475400.0,20230500.0,,,,8971900.0,3725400.0,62608500.0,,,
2009-09-02,364249200.0,,14833200.0,29285000.0,4268100.0,75529800.0,5738700.0,,,538400.0,171805000.0,3605900.0,16357800.0,,35898500.0,10582000.0,,,,5278300.0,2879500.0,40771300.0,,,
2009-09-03,293955200.0,,11087600.0,27532300.0,12230400.0,34981900.0,4809900.0,,,582300.0,143572300.0,3289100.0,10164400.0,,35019600.0,9850800.0,,,,6331200.0,2121300.0,34120000.0,,,
2009-09-04,374628800.0,,11638500.0,16719800.0,4593400.0,40196700.0,3312900.0,,,518200.0,142687900.0,2995400.0,11366000.0,,21880200.0,10076200.0,,,,5208100.0,5743200.0,44999700.0,,,
2009-09-08,315047600.0,,12399400.0,21345300.0,5526200.0,27493900.0,3491200.0,,,695400.0,132909100.0,5308000.0,13288400.0,,28089300.0,13409500.0,,,,4561300.0,3717800.0,53737100.0,,,
2009-09-09,811087200.0,,19096600.0,19201700.0,3931100.0,43415300.0,3868000.0,,,525600.0,154612500.0,4386400.0,10763000.0,,29031600.0,17604000.0,,,,7247600.0,5428000.0,49900300.0,,,
2009-09-10,491134000.0,,21856400.0,35040600.0,3886900.0,27716500.0,2579800.0,,,537000.0,162902400.0,5064100.0,12131200.0,,25112100.0,22581000.0,,,,5061100.0,3685400.0,46256000.0,,,
2009-09-11,348961200.0,,14221600.0,23542300.0,3031500.0,34984600.0,3221200.0,,,686600.0,152360100.0,3801900.0,13022800.0,,27289900.0,14758300.0,,,,6748700.0,4741900.0,54303500.0,,,
2009-09-14,322011200.0,,12298300.0,26606200.0,3083000.0,29241100.0,3426200.0,,,574100.0,149593800.0,3947400.0,18699400.0,,28945000.0,10950300.0,,,,3304300.0,3195700.0,42806800.0,,,
2009-09-15,426470800.0,,10712200.0,19275400.0,3330000.0,28686600.0,4263300.0,,,708800.0,196795900.0,4791400.0,88448200.0,,49985400.0,8424900.0,,,,5246700.0,2146700.0,44716600.0,,,
2009-09-16,754023200.0,,10020300.0,25665500.0,3920300.0,50726200.0,3104500.0,,,792500.0,206406300.0,5165400.0,52049600.0,,38721900.0,19386500.0,,,,8883200.0,2130800.0,50055800.0,,,
2009-09-17,810572000.0,,13941400.0,25145500.0,3979200.0,42096200.0,2752100.0,,,1663400.0,229170900.0,8957200.0,45824000.0,,35705700.0,19546400.0,,,,10978800.0,1767900.0,42428800.0,,,
2009-09-18,601582800.0,,14104800.0,49498400.0,4561700.0,40466600.0,3884800.0,,,1044300.0,153799100.0,6560400.0,30348000.0,,39492000.0,15003000.0,,,,4481200.0,2217900.0,68016500.0,,,
2009-09-21,437715600.0,,10935700.0,23354800.0,4847800.0,28336400.0,3343200.0,,,678000.0,151892000.0,4228500.0,37232400.0,,24070000.0,16159100.0,,,,7178300.0,1386300.0,28878700.0,,,
2009-09-22,356753600.0,,9578900.0,27689600.0,2833800.0,31904900.0,4339400.0,,,1049300.0,143126700.0,6076300.0,25038200.0,,41148100.0,15338400.0,,,,5771900.0,1684500.0,61376700.0,,,
2009-09-23,593563600.0,,11057300.0,53261800.0,2952200.0,23775800.0,4472100.0,,,1329700.0,225947400.0,5402900.0,25346600.0,,34427200.0,16297500.0,,,,7143400.0,1508500.0,60599900.0,,,
2009-09-24,550880400.0,,11950300.0,28739200.0,3389400.0,48633600.0,3319300.0,,,1867700.0,228636800.0,5050100.0,22593200.0,,42231400.0,16017100.0,,,,5512400.0,1770200.0,56302900.0,,,
2009-09-25,445239200.0,,13628000.0,23518000.0,6137100.0,34492500.0,4631100.0,,,820100.0,204059000.0,4095100.0,20923400.0,,31056100.0,10537400.0,,,,4614500.0,1144800.0,50158900.0,,,
2009-09-28,337444800.0,,8633100.0,23377000.0,4786200.0,84643900.0,3352200.0,,,984600.0,118285800.0,3674900.0,18109000.0,,25826100.0,18422500.0,,,,3873100.0,1608700.0,44358000.0,,,
2009-09-29,345385600.0,,8057800.0,31896300.0,4939600.0,40025700.0,3426700.0,,,612800.0,133733900.0,4194200.0,33334000.0,,23930600.0,18984700.0,,,,5031500.0,2421900.0,39050300.0,,,
2009-09-30,539585200.0,,18600700.0,38454800.0,12235900.0,30822600.0,5245200.0,,,1081500.0,254383000.0,6277100.0,27044000.0,,40904000.0,27449600.0,,,,27786800.0,2630200.0,63533400.0,,,
2009-10-01,524711600.0,,16124900.0,31201300.0,5097900.0,39473700.0,5909600.0,,,1782800.0,281840600.0,5620700.0,25015000.0,,50562700.0,24258400.0,,,,8733700.0,2305500.0,75958100.0,,,
2009-10-02,553308000.0,,14635300.0,24775100.0,5760800.0,41504400.0,3263900.0,,,1456900.0,224748800.0,5196300.0,20894800.0,,43061100.0,17399800.0,,,,5997400.0,2919600.0,51219700.0,,,
2009-10-05,423133200.0,,10263300.0,23034200.0,4480100.0,22824200.0,3122000.0,,,1017000.0,149875000.0,4284900.0,18964200.0,,34430200.0,12091700.0,,,,6935400.0,1370900.0,60804900.0,,,
2009-10-06,605085600.0,,11016400.0,25783400.0,5865700.0,33530700.0,3783900.0,,,1138000.0,202491100.0,5459100.0,18683800.0,,41695700.0,23505700.0,,,,11213600.0,2529700.0,48795300.0,,,
2009-10-07,465668000.0,,6861400.0,40363600.0,11117300.0,68458000.0,3169500.0,,,1219700.0,159200300.0,9738600.0,15386400.0,,36148700.0,28978000.0,,,,6984100.0,1928000.0,38472700.0,,,
2009-10-08,438211200.0,,10366700.0,44218900.0,5025900.0,25954800.0,3975100.0,,,1623000.0,183305800.0,8598900.0,21194000.0,,36627700.0,60267100.0,,,,6110100.0,1891800.0,60521300.0,,,
2009-10-09,293272000.0,,7091600.0,33143600.0,5751900.0,19253500.0,3328900.0,,,1093800.0,135008300.0,5470700.0,24116000.0,,26034200.0,28774400.0,,,,5210200.0,869700.0,39520000.0,,,
2009-10-12,288024800.0,,6960000.0,26048500.0,2915700.0,19340000.0,3525600.0,,,1089600.0,118031000.0,6637700.0,24582600.0,,24220600.0,18448300.0,,,,5060600.0,1165500.0,29145800.0,,,
2009-10-13,348020400.0,,9426400.0,32306100.0,4733900.0,16381200.0,3394900.0,,,1029300.0,157692700.0,6068700.0,22196400.0,,45701900.0,32475400.0,,,,25530200.0,1411800.0,37749000.0,,,
2009-10-14,375510800.0,,9541600.0,32655400.0,3461400.0,21407900.0,5016500.0,,,1036700.0,191421600.0,6510200.0,18094400.0,,70368700.0,29421100.0,,,,17869700.0,2039200.0,45365500.0,,,
2009-10-15,373556400.0,,8734100.0,25918900.0,2879900.0,16106800.0,7069800.0,,,923400.0,173873600.0,12188500.0,40103400.0,,36096800.0,33561500.0,,,,8450200.0,1137700.0,65620100.0,,,
2009-10-16,431426800.0,,12048800.0,34930800.0,3230700.0,41784000.0,4166400.0,,,940500.0,192069400.0,17666100.0,35804000.0,,37459000.0,28068700.0,,,,9842600.0,2745000.0,56500900.0,,,
2009-10-19,942230800.0,,12627300.0,25901600.0,3502500.0,30715800.0,2983100.0,,,971800.0,159530400.0,6429300.0,23143200.0,,30415400.0,24560300.0,,,,6081400.0,2364000.0,48143200.0,,,
2009-10-20,1141039200.0,,10377800.0,34658000.0,3384300.0,21862600.0,3005300.0,,,923900.0,180921100.0,8079300.0,19330200.0,,30614800.0,26659600.0,,,,11033400.0,1218200.0,54604700.0,,,
2009-10-21,1193726800.0,,9611300.0,30628900.0,4153300.0,29332700.0,4401000.0,,,1371000.0,225379300.0,7333800.0,21621800.0,,32991600.0,40126400.0,,,,12071400.0,1999700.0,61672700.0,,,
2009-10-22,791392000.0,,7547900.0,43752600.0,2917600.0,15894500.0,4625700.0,,,760200.0,238444000.0,4668300.0,20140000.0,,32388900.0,16077100.0,,,,7628100.0,1695100.0,61600000.0,,,
2009-10-23,420786800.0,,9778300.0,37077900.0,2152500.0,12089200.0,7738500.0,,,1062500.0,240033200.0,4780600.0,13817200.0,,27638200.0,21380000.0,,,,9072800.0,2169600.0,281761000.0,,,
